Unnamed: 0,Delivery_person_Age,Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,multiple_deliveries,City,distance,time_diff_minutes,Time_taken (min)
28998,35.0,4.2,Stormy,High,2,Snack,0.0,Metropolitian,3.1172167531013506,10,33
28999,36.0,4.8,Windy,Jam,0,Buffet,1.0,Metropolitian,4.719082053000275,5,30
29000,25.0,4.6,Fog,Medium,2,Snack,1.0,Metropolitian,10.706575426407117,0,33
29001,31.0,4.0,Windy,Jam,0,Drinks,1.0,Metropolitian,19.92329064149192,10,35
29002,28.0,4.6,Fog,Jam,0,Snack,0.0,Metropolitian,4.658452778835833,10,22
29003,21.0,4.7,Stormy,Jam,0,Buffet,0.0,Metropolitian,7.792602100834132,5,21
29004,29.566910587697237,4.6337736972250205,Stormy,Medium,0,Buffet,1.0,Urban,12.240402871069456,0,47
29005,24.0,4.9,Sandstorms,Low,2,Meal,0.0,Metropolitian,1.52094824338839,15,16
29006,25.0,4.8,Cloudy,Jam,2,Buffet,1.0,Metropolitian,4.658452778835833,10,24
29007,32.0,4.3,Stormy,Low,0,Drinks,1.0,Metropolitian,1.4692774201213208,10,23
29008,30.0,4.7,Windy,Jam,2,Buffet,0.0,Metropolitian,9.058368009233115,10,26
29009,38.0,4.8,Cloudy,Low,1,Snack,0.0,Metropolitian,3.0892575086622527,15,18
29010,38.0,5.0,Cloudy,Medium,0,Buffet,1.0,Metropolitian,6.234106670776719,15,30
29011,34.0,4.5,Windy,Jam,2,Snack,1.0,Urban,10.872105431687604,10,44
29013,30.0,4.7,Sunny,Jam,1,Meal,0.0,Urban,7.603414064800397,0,23
29014,38.0,3.6,Stormy,Jam,2,Drinks,2.0,Urban,13.89888265318771,15,33
29015,29.566910587697237,4.6337736972250205,Fog,Low,3,Snack,1.0,Metropolitian,3.1222687556757176,0,30
29016,24.0,4.9,Sandstorms,Low,0,Meal,0.0,Metropolitian,17.303295941503084,0,19
29017,33.0,4.8,Stormy,Jam,1,Buffet,0.0,Metropolitian,8.931930221205631,15,30
29018,34.0,4.1,Sandstorms,Medium,2,Buffet,1.0,Metropolitian,20.85831722249711,15,32
29019,24.0,4.7,Fog,Low,0,Meal,0.0,Metropolitian,2.931260006482388,10,16
29020,25.0,5.0,Cloudy,Jam,0,Buffet,3.0,Metropolitian,12.584217051037724,10,45
29021,23.0,4.7,Cloudy,Jam,1,Drinks,1.0,Urban,7.575807354768976,0,25
29022,26.0,4.5,Fog,Medium,1,Meal,1.0,Metropolitian,13.2214511884021,5,28
29023,37.0,4.7,Cloudy,Medium,2,Meal,1.0,Urban,7.6633566656292125,10,18
29024,30.0,4.5,Cloudy,Low,0,Meal,0.0,Metropolitian,1.4902444897156517,10,28
29025,33.0,5.0,Fog,Medium,2,Buffet,1.0,Metropolitian,4.396795762917694,5,16
29026,37.0,5.0,Windy,Low,2,Meal,1.0,Metropolitian,1.573027382944863,15,23
29027,29.566910587697237,4.6337736972250205,Sandstorms,Jam,2,Buffet,1.0,Metropolitian,12.2588354271676,0,23
29028,35.0,4.7,Stormy,Jam,1,Buffet,1.0,Urban,7.686262352299013,0,34
29029,27.0,4.4,Windy,Medium,0,Meal,1.0,Metropolitian,10.430942295400024,10,39
29030,21.0,4.6,Fog,High,2,Buffet,1.0,Metropolitian,6.0608251795928005,0,27
29031,31.0,4.2,Fog,Jam,1,Meal,0.0,Metropolitian,17.103428704369136,5,42
29032,35.0,4.9,Fog,Jam,2,Snack,2.0,Metropolitian,13.686339627172,0,41
29033,34.0,5.0,Sandstorms,Medium,0,Snack,0.0,Urban,7.450896249227061,15,31
29034,27.0,4.9,Cloudy,Low,0,Snack,1.0,Metropolitian,19.694746597858227,0,22
29035,37.0,4.8,Cloudy,High,0,Buffet,1.0,Metropolitian,1.515280426474365,10,28
29036,24.0,4.8,Stormy,Jam,2,Drinks,1.0,Metropolitian,19.694746597858227,10,27
29037,37.0,4.6,Stormy,Low,1,Meal,1.0,Metropolitian,17.303295941503084,15,17
29038,30.0,4.4,Sandstorms,Low,0,Snack,1.0,Metropolitian,1.513328359173796,0,21
29039,34.0,4.8,Stormy,Medium,1,Buffet,0.0,Metropolitian,20.212129679486164,10,27
29040,32.0,5.0,Sandstorms,Jam,1,Buffet,0.0,Metropolitian,7.603452689285179,5,26
29041,38.0,4.7,Fog,Low,0,Meal,1.0,Metropolitian,3.1460547419311484,10,26
29042,21.0,4.6,Cloudy,Low,0,Drinks,1.0,Metropolitian,16.158845234659715,5,23
29043,35.0,4.7,Sunny,Low,2,Drinks,1.0,Metropolitian,12.24100940056668,0,20
29044,21.0,4.6,Windy,Low,0,Meal,1.0,Urban,19.92222315321962,10,24
29045,34.0,4.0,Sandstorms,Medium,0,Snack,1.0,Metropolitian,7.548770406381731,10,33
29046,34.0,4.8,Windy,Low,2,Buffet,1.0,Metropolitian,13.616614084816156,5,26
29047,39.0,5.0,Windy,Jam,0,Buffet,0.0,Metropolitian,13.97626777080125,15,40
29048,31.0,4.9,Cloudy,Medium,0,Buffet,0.0,Metropolitian,4.596836422985725,0,27
29049,39.0,4.7,Fog,Low,1,Drinks,0.0,Urban,3.026029627869503,15,17
29050,27.0,4.5,Windy,Low,1,Meal,0.0,Urban,1.573027382944863,5,14
29051,23.0,4.9,Sunny,Jam,2,Meal,0.0,Metropolitian,9.12465762504076,15,13
29052,28.0,4.8,Sunny,High,1,Meal,0.0,Urban,6.1784803918780815,5,13
29053,37.0,5.0,Sandstorms,Medium,1,Buffet,1.0,Urban,12.584217051037724,15,20
29054,35.0,4.6,Sunny,Jam,0,Drinks,1.0,Metropolitian,13.83333454077028,10,30
29055,21.0,4.7,Cloudy,Low,1,Snack,0.0,Metropolitian,12.165268283918769,5,24
29056,26.0,4.7,Cloudy,High,0,Snack,0.0,Metropolitian,1.4903786894586075,15,28
29057,23.0,4.8,Cloudy,Jam,1,Meal,2.0,Urban,10.5911427574152,5,36
29058,20.0,4.6,Sunny,Jam,2,Drinks,1.0,Metropolitian,20.859012005466155,0,19
29059,33.0,4.9,Sunny,Low,0,Snack,0.0,Metropolitian,13.97651014072506,15,21
29060,20.0,4.7,Sunny,High,1,Drinks,0.0,Metropolitian,3.041604481756358,10,17
29061,22.0,4.5,Sandstorms,Medium,1,Snack,1.0,Urban,19.665331822986747,5,19
29062,35.0,3.7,Stormy,Jam,1,Meal,1.0,Metropolitian,17.303295941503084,10,42
29063,37.0,4.9,Cloudy,Low,1,Buffet,1.0,Urban,1.573027382944863,5,19
29064,38.0,5.0,Sandstorms,Medium,1,Buffet,0.0,Metropolitian,4.529668095048783,0,31
29065,28.0,4.7,Sandstorms,Jam,1,Drinks,1.0,Urban,9.078236327552409,10,10
29066,35.0,4.7,Cloudy,Medium,1,Meal,1.0,Metropolitian,4.659117079561212,10,16
29067,26.0,4.7,Cloudy,Low,1,Snack,1.0,Metropolitian,4.539284978547431,10,14
29068,22.0,4.9,Sandstorms,Jam,2,Buffet,1.0,Metropolitian,16.829613354703994,15,21
29069,37.0,4.6,Fog,Medium,0,Drinks,0.0,Urban,7.603755178560086,15,26
29070,23.0,4.9,Sandstorms,Jam,2,Meal,1.0,Metropolitian,10.728322924923615,15,16
29071,32.0,4.3,Fog,Medium,2,Drinks,1.0,Metropolitian,16.606187119744042,0,37
29072,31.0,5.0,Windy,Low,0,Drinks,0.0,Metropolitian,10.760366912227669,0,27
29073,33.0,4.9,Windy,Low,1,Meal,1.0,Metropolitian,3.1061196879602586,0,23
29074,32.0,4.0,Sandstorms,Jam,1,Snack,1.0,Metropolitian,4.6758088920259375,5,31
29075,29.0,4.5,Windy,Jam,1,Drinks,0.0,Metropolitian,7.865136435552706,5,29
29076,26.0,4.9,Sandstorms,Medium,2,Buffet,1.0,Metropolitian,13.8343950442651,5,26
29077,34.0,4.3,Sandstorms,High,1,Snack,1.0,Metropolitian,3.1100494189240604,10,34
29078,23.0,4.6,Sandstorms,Jam,2,Meal,1.0,Metropolitian,19.66579688163865,10,28
29079,30.0,4.4,Sandstorms,Jam,0,Buffet,1.0,Metropolitian,10.25914837042398,5,40
29080,34.0,4.7,Sunny,Jam,2,Drinks,1.0,Metropolitian,4.470715039184446,15,20
29081,39.0,4.4,Sandstorms,High,0,Snack,0.0,Urban,6.039501051828717,10,49
29082,32.0,4.4,Cloudy,Low,2,Snack,0.0,Metropolitian,19.623739674943504,10,31
29083,26.0,5.0,Stormy,Low,1,Drinks,0.0,Urban,17.17074984884596,10,17
29084,20.0,4.0,Fog,Medium,2,Meal,1.0,Metropolitian,20.44934725735322,15,33
29085,21.0,4.9,Sandstorms,Jam,0,Snack,1.0,Metropolitian,12.584217051037724,0,29
29086,20.0,5.0,Stormy,Medium,2,Buffet,1.0,Urban,4.562334928405615,10,21
29087,30.0,4.9,Windy,Low,2,Buffet,1.0,Urban,3.1099757849074927,15,24
29088,30.0,4.9,Stormy,Low,1,Buffet,1.0,Metropolitian,9.31865006899268,5,28
29089,27.0,4.6,Sandstorms,Jam,2,Snack,0.0,Metropolitian,13.978147596583485,10,15
29090,30.0,4.0,Sandstorms,Medium,2,Snack,1.0,Metropolitian,7.77472192353282,0,33
29091,30.0,5.0,Sandstorms,Jam,2,Meal,0.0,Metropolitian,7.565191828414812,5,32
29092,39.0,4.8,Windy,High,2,Snack,1.0,Metropolitian,6.03912061309758,10,27
29093,28.0,4.9,Stormy,Low,2,Buffet,1.0,Metropolitian,1.526912468138486,15,12
29094,32.0,4.1,Sandstorms,Low,0,Snack,1.0,Metropolitian,2.980561516402685,0,33
29095,34.0,4.7,Fog,Jam,0,Drinks,0.0,Metropolitian,13.766417334690926,0,46
29096,24.0,4.7,Fog,Low,1,Drinks,0.0,Metropolitian,7.564865324739653,15,12
29097,31.0,5.0,Sunny,Jam,2,Meal,1.0,Metropolitian,4.562165772628548,5,20
29098,38.0,4.6,Sunny,Jam,1,Snack,1.0,Metropolitian,7.57581339166322,15,24
29099,27.0,4.8,Fog,Low,0,Buffet,0.0,Metropolitian,1.469306639370528,5,19
29100,32.0,4.8,Sunny,High,0,Drinks,1.0,Metropolitian,1.5129484185860833,10,28
29101,30.0,4.8,Cloudy,Medium,2,Meal,2.0,Metropolitian,12.467800811190887,15,38
29102,29.566910587697237,4.6337736972250205,Sunny,Low,1,Buffet,1.0,Metropolitian,3.074356378089353,0,19
29103,34.0,4.7,Sunny,Low,2,Buffet,1.0,Urban,12.260869100313954,5,28
29104,25.0,4.8,Cloudy,Low,1,Buffet,0.0,Metropolitian,4.611474201736549,5,10
29105,22.0,4.8,Windy,Jam,2,Meal,1.0,Metropolitian,20.56276315055668,0,26
29106,30.0,4.5,Stormy,Medium,0,Buffet,1.0,Metropolitian,4.5295802292841865,10,29
29107,23.0,4.6,Sandstorms,Jam,2,Meal,1.0,Metropolitian,10.567722019373216,15,28
29108,27.0,4.8,Windy,Medium,2,Snack,1.0,Metropolitian,6.148676231792973,15,25
29109,34.0,4.3,Cloudy,High,2,Snack,0.0,Metropolitian,3.1460547419311484,10,37
29110,31.0,4.9,Sandstorms,Low,2,Snack,1.0,Metropolitian,1.5530443668100418,15,24
29111,21.0,4.8,Stormy,Medium,2,Buffet,0.0,Metropolitian,9.18215826915814,15,28
29112,37.0,4.6,Sandstorms,Low,2,Meal,0.0,Metropolitian,10.597347402966468,0,28
29113,35.0,5.0,Cloudy,Medium,1,Drinks,1.0,Metropolitian,4.471023989943967,5,17
29114,39.0,4.6,Cloudy,Low,2,Buffet,1.0,Metropolitian,12.439444290939534,0,28
29115,36.0,4.6,Sandstorms,Medium,2,Meal,1.0,Metropolitian,9.223041926820096,15,28
29116,33.0,4.9,Cloudy,Jam,0,Snack,1.0,Metropolitian,7.450718037261994,5,25
29117,30.0,5.0,Cloudy,Low,0,Snack,1.0,Metropolitian,10.57290884356226,10,35
29118,20.0,4.8,Sunny,Low,0,Snack,0.0,Urban,9.31695451164608,15,18
29119,21.0,4.8,Windy,Low,1,Drinks,0.0,Metropolitian,16.727225452617763,15,17
29120,29.566910587697237,4.6337736972250205,Sunny,Low,0,Drinks,0.0,Metropolitian,10.870698220528068,0,26
29121,29.0,4.8,Sunny,Low,0,Meal,1.0,Metropolitian,1.5099556240601306,15,19
29122,36.0,4.6,Sunny,Low,0,Meal,1.0,Urban,3.030475670021451,15,21
29123,39.0,4.6,Fog,Low,1,Meal,1.0,Urban,4.611878000462807,10,17
29124,33.0,4.7,Stormy,Jam,2,Drinks,1.0,Metropolitian,4.659471682488386,10,28
29125,25.0,4.7,Cloudy,Medium,1,Drinks,0.0,Metropolitian,7.66330059146337,15,13
29126,37.0,4.7,Windy,Jam,2,Drinks,1.0,Metropolitian,4.658621705148369,5,34
29127,32.0,4.7,Stormy,Jam,0,Buffet,1.0,Metropolitian,7.454947200500318,5,30
29128,21.0,4.6,Stormy,Low,2,Snack,0.0,Urban,3.074642482803998,0,13
29129,33.0,4.9,Fog,Jam,1,Drinks,0.0,Metropolitian,9.36687485877105,5,25
29130,39.0,4.9,Cloudy,Medium,1,Meal,1.0,Metropolitian,10.92717419507964,0,30
29131,25.0,4.6,Fog,High,1,Snack,0.0,Metropolitian,5.960888993320581,15,31
29132,38.0,4.9,Fog,Jam,0,Drinks,3.0,Metropolitian,13.188472283415646,5,46
29133,33.0,4.9,Cloudy,Jam,0,Drinks,1.0,Metropolitian,12.421585755242036,5,46
29134,29.566910587697237,4.6337736972250205,Fog,Low,3,Snack,1.0,Metropolitian,12.42354861476185,0,27
29135,22.0,4.2,Fog,Jam,2,Buffet,1.0,Metropolitian,10.605779290380749,0,42
29136,28.0,5.0,Sunny,Low,2,Drinks,0.0,Metropolitian,10.909412691194602,10,26
29137,37.0,5.0,Sunny,Medium,0,Drinks,1.0,Urban,16.665133707497215,10,31
29138,24.0,4.8,Sunny,Jam,1,Buffet,0.0,Metropolitian,10.644382517579968,5,12
29139,24.0,4.5,Stormy,Low,2,Meal,0.0,Metropolitian,1.513328359173796,5,10
29140,24.0,4.8,Fog,Medium,1,Drinks,1.0,Urban,9.180686454534705,0,15
29141,26.0,4.9,Stormy,High,1,Meal,0.0,Metropolitian,3.030486454756878,5,12
29142,33.0,4.8,Cloudy,Low,1,Buffet,1.0,Metropolitian,2.9770515166031104,5,16
29143,38.0,4.0,Fog,Jam,2,Buffet,1.0,Urban,16.90859953647322,10,43
29144,31.0,5.0,Stormy,Medium,0,Drinks,1.0,Metropolitian,20.260044833831824,10,30
29145,27.0,4.8,Windy,Low,1,Snack,0.0,Metropolitian,9.315761976664136,10,15
29146,22.0,4.6,Windy,Medium,2,Snack,1.0,Metropolitian,16.39022888134769,15,24
29147,35.0,3.6,Stormy,Jam,2,Buffet,0.0,Metropolitian,17.080166276960174,15,37
29148,26.0,4.6,Stormy,Jam,1,Snack,0.0,Metropolitian,10.72788441505216,0,17
29149,22.0,4.9,Fog,Low,1,Buffet,0.0,Urban,10.644945418195263,10,29
29150,29.0,4.9,Sunny,Low,2,Meal,1.0,Metropolitian,7.765633974603469,10,19
29151,37.0,4.7,Fog,Low,1,Buffet,0.0,Urban,9.058952346462862,15,15
29152,28.0,4.8,Cloudy,Medium,0,Meal,1.0,Metropolitian,19.62517082448544,15,32
29153,29.566910587697237,4.6337736972250205,Fog,Low,3,Meal,1.0,Urban,19.66579688163865,0,25
29154,28.0,4.1,Fog,Jam,2,Snack,1.0,Metropolitian,16.827337367595838,5,33
29155,34.0,4.4,Sunny,Jam,1,Buffet,1.0,Urban,19.63349321378909,5,33
29156,29.0,4.6,Fog,Jam,1,Snack,1.0,Metropolitian,4.562334928405615,15,30
29158,36.0,4.8,Sunny,High,0,Meal,0.0,Urban,1.573027382944863,15,29
29159,39.0,5.0,Sunny,Jam,0,Drinks,1.0,Metropolitian,4.590540079832415,0,23
29160,22.0,4.7,Stormy,Jam,1,Meal,1.0,Metropolitian,9.317900969799911,10,11
29161,37.0,4.5,Windy,Medium,2,Meal,1.0,Metropolitian,13.993641324257386,5,21
29162,34.0,4.6,Windy,High,0,Meal,0.0,Metropolitian,1.5527806459138007,15,43
29163,28.0,4.9,Sandstorms,Jam,2,Buffet,0.0,Metropolitian,16.605277769831158,15,26
29164,32.0,4.5,Sandstorms,Medium,1,Snack,1.0,Metropolitian,19.046781582056365,10,34
29165,36.0,4.0,Sandstorms,Jam,0,Snack,0.0,Metropolitian,7.792554668904865,15,42
29166,29.566910587697237,4.6337736972250205,Stormy,Low,2,Meal,1.0,Metropolitian,10.728933072723098,0,28
29167,24.0,4.6,Sandstorms,Medium,2,Buffet,0.0,Metropolitian,7.66342291225022,0,27
29168,27.0,4.8,Stormy,Medium,2,Buffet,0.0,Metropolitian,7.686220837570111,5,27
29169,39.0,4.2,Sandstorms,Low,0,Snack,0.0,Metropolitian,7.685589000212277,0,20
29170,29.0,4.9,Windy,Low,2,Meal,1.0,Metropolitian,7.764993745326693,5,17
29171,23.0,4.8,Sandstorms,Medium,1,Meal,1.0,Metropolitian,8.990900249634274,10,20
29172,34.0,4.7,Sunny,Low,2,Drinks,1.0,Urban,19.983017616371452,10,28
29173,24.0,4.6,Windy,Medium,1,Snack,1.0,Metropolitian,10.88435088327573,15,24
29174,35.0,4.9,Windy,Jam,0,Buffet,0.0,Urban,13.624705217407488,10,37
29175,21.0,4.7,Stormy,Low,0,Drinks,0.0,Metropolitian,12.421927473357908,15,21
29176,36.0,4.2,Stormy,Low,0,Drinks,1.0,Metropolitian,3.1097968465837984,0,26
29177,37.0,4.8,Stormy,Low,1,Drinks,1.0,Metropolitian,3.026098947986616,10,25
29178,36.0,4.6,Fog,Medium,2,Snack,1.0,Metropolitian,10.590211758843196,0,38
29179,35.0,4.7,Cloudy,Low,1,Buffet,1.0,Urban,1.509850270457997,10,16
29180,20.0,4.8,Fog,Low,1,Drinks,1.0,Metropolitian,4.611520259278331,0,11
29181,30.0,4.7,Fog,Jam,1,Drinks,0.0,Metropolitian,16.602869798429644,10,41
29182,34.0,4.6,Cloudy,Medium,2,Drinks,1.0,Metropolitian,20.858272182791268,10,42
29183,21.0,4.5,Fog,Jam,0,Meal,1.0,Urban,7.774274055756963,10,21
29184,21.0,5.0,Stormy,Jam,1,Drinks,1.0,Urban,13.900176151025358,0,23
29185,29.0,4.3,Stormy,Low,0,Buffet,0.0,Urban,3.05366517032277,15,17
29186,39.0,4.9,Fog,Low,0,Meal,0.0,Metropolitian,1.515268263030168,5,28
29187,29.0,4.5,Stormy,Low,0,Meal,0.0,Urban,1.5130434461470936,15,15
29188,20.0,4.6,Windy,Low,0,Drinks,0.0,Metropolitian,14.157243571473249,5,24
29189,23.0,4.6,Fog,Medium,0,Snack,0.0,Urban,7.686177549739126,10,27
29190,27.0,4.8,Fog,Low,1,Buffet,0.0,Urban,3.019859185880378,10,14
29191,21.0,4.9,Windy,Low,2,Drinks,1.0,Metropolitian,3.030475670021451,15,18
29192,26.0,4.9,Cloudy,Jam,2,Snack,1.0,Metropolitian,19.76638140707988,5,36
29193,34.0,4.2,Sunny,Jam,0,Snack,1.0,Metropolitian,11.01119033893336,15,36
29194,36.0,4.6,Windy,High,2,Buffet,1.0,Metropolitian,1.573027382944863,15,28
29195,32.0,4.8,Sunny,Medium,1,Drinks,1.0,Metropolitian,10.71454828276815,5,19
29196,25.0,4.9,Fog,Low,1,Meal,1.0,Metropolitian,3.10540994912701,0,14
29197,30.0,4.6,Sandstorms,Low,2,Drinks,0.0,Metropolitian,4.590565200537187,5,27
29198,39.0,4.7,Cloudy,Jam,0,Snack,1.0,Metropolitian,7.548633756595535,10,28
29199,24.0,4.7,Sandstorms,Jam,1,Drinks,1.0,Metropolitian,12.260966017900534,5,24
29200,24.0,4.6,Windy,Low,1,Drinks,1.0,Metropolitian,4.675762699655866,15,10
29201,30.0,4.5,Windy,High,2,Snack,1.0,Metropolitian,6.1486131765152345,15,25
29202,36.0,4.2,Sandstorms,Medium,2,Buffet,2.0,Urban,13.974393488864408,10,38
29203,22.0,4.7,Stormy,Medium,0,Snack,1.0,Urban,11.01119033893336,10,21
29204,24.0,4.1,Windy,Low,0,Snack,1.0,Metropolitian,3.041643174475145,0,23
29205,37.0,4.7,Sandstorms,Jam,0,Buffet,1.0,Metropolitian,20.21364321412225,15,38
29206,22.0,4.9,Windy,Jam,1,Drinks,1.0,Metropolitian,12.103907430638788,15,21
29207,24.0,5.0,Sandstorms,High,2,Buffet,1.0,Metropolitian,1.553180370852216,10,20
29208,37.0,4.4,Fog,Jam,2,Snack,1.0,Metropolitian,19.633329280413776,0,39
29209,38.0,4.3,Stormy,Medium,1,Drinks,1.0,Metropolitian,19.624803829768062,10,39
29210,23.0,4.7,Cloudy,Medium,1,Snack,1.0,Metropolitian,5.962216596126056,15,13
29211,36.0,4.8,Sandstorms,Jam,1,Buffet,1.0,Metropolitian,10.430844831352912,5,28
29212,37.0,4.6,Cloudy,Low,0,Snack,0.0,Metropolitian,3.1460547419311484,15,23
29213,21.0,4.8,Sunny,Low,0,Buffet,1.0,Metropolitian,1.5325037104239472,10,17
29214,36.0,4.8,Sandstorms,Low,0,Drinks,1.0,Urban,19.91926068655864,10,22
29215,21.0,4.8,Windy,Low,0,Meal,1.0,Metropolitian,11.92034732931008,10,17
29216,39.0,4.7,Windy,Low,1,Snack,1.0,Metropolitian,11.90706260577545,15,24
29217,26.0,4.9,Sandstorms,Low,2,Snack,1.0,Metropolitian,16.398958266573285,15,12
29218,30.0,4.1,Cloudy,Jam,2,Snack,1.0,Metropolitian,12.424244149550736,10,35
29219,31.0,4.7,Windy,Jam,2,Buffet,0.0,Metropolitian,20.077947662604227,15,28
29220,21.0,4.7,Sandstorms,Low,1,Drinks,0.0,Urban,1.5325037104239472,10,10
29221,36.0,5.0,Stormy,High,1,Drinks,1.0,Urban,6.051818760854132,0,34
29222,34.0,4.8,Windy,Jam,0,Meal,3.0,Metropolitian,10.869086762563873,15,50
29223,32.0,4.6,Cloudy,Jam,1,Meal,1.0,Metropolitian,9.196355916467818,5,25
29224,33.0,5.0,Fog,Jam,0,Buffet,0.0,Metropolitian,4.5392678646440245,15,27
29225,29.0,5.0,Sunny,Jam,0,Meal,1.0,Urban,13.68588538539404,10,19
29226,29.566910587697237,4.6337736972250205,Fog,Low,3,Drinks,1.0,Metropolitian,19.92251217113441,0,36
29227,37.0,4.2,Cloudy,Jam,0,Drinks,1.0,Metropolitian,7.327663119023192,10,32
29228,29.566910587697237,4.6337736972250205,Windy,Low,2,Buffet,1.0,Metropolitian,1.5326700811278404,0,26
29229,28.0,4.6,Sandstorms,Low,2,Buffet,1.0,Metropolitian,9.195767200976382,10,12
29230,24.0,4.8,Sunny,Medium,2,Meal,0.0,Metropolitian,7.764993745326693,5,13
29231,26.0,4.6,Cloudy,Low,0,Buffet,1.0,Urban,7.805000005268284,15,18
29232,27.0,4.8,Cloudy,High,2,Buffet,0.0,Metropolitian,1.573027382944863,15,25
29233,22.0,4.6,Stormy,Jam,2,Snack,0.0,Metropolitian,9.058368009233115,0,16
29234,37.0,3.2,Sunny,Low,0,Buffet,1.0,Metropolitian,20.259942430863557,10,34
29235,36.0,4.8,Sunny,High,2,Buffet,1.0,Metropolitian,6.083350012658125,5,23
29236,26.0,4.6,Sunny,High,1,Meal,0.0,Metropolitian,1.4656649626592908,5,13
29237,35.0,4.7,Fog,Low,0,Snack,0.0,Metropolitian,9.43816345911881,15,21
29238,25.0,4.6,Cloudy,Low,0,Buffet,0.0,Metropolitian,9.223103809075068,15,17
29239,22.0,4.3,Cloudy,Jam,2,Buffet,1.0,Metropolitian,10.760332566308046,5,41
29240,31.0,4.6,Stormy,Medium,1,Buffet,1.0,Metropolitian,17.104593309858572,10,30
29241,30.0,4.6,Sunny,Low,0,Snack,1.0,Urban,3.0414943768238296,5,24
29242,30.0,5.0,Stormy,Jam,1,Drinks,1.0,Urban,4.632970962174968,10,26
29243,27.0,4.7,Windy,Jam,1,Meal,0.0,Metropolitian,12.165268283918769,15,20
29244,38.0,4.4,Cloudy,Jam,2,Drinks,1.0,Metropolitian,13.58753179189161,5,39
29245,31.0,4.6,Sandstorms,Low,1,Snack,0.0,Metropolitian,10.448010865043456,15,16
29246,24.0,4.7,Cloudy,Medium,2,Drinks,0.0,Urban,7.549045347414486,15,10
29247,38.0,4.5,Windy,Low,0,Drinks,1.0,Urban,9.351063010985028,5,22
29248,33.0,4.6,Windy,High,1,Buffet,1.0,Metropolitian,3.0260682917068387,5,26
29249,32.0,4.7,Windy,Medium,0,Buffet,1.0,Metropolitian,20.85881687665768,15,46
29250,31.0,3.9,Sandstorms,Jam,1,Meal,1.0,Metropolitian,16.60648830401426,10,38
29251,21.0,4.1,Cloudy,Jam,2,Snack,2.0,Metropolitian,17.079476058571043,5,40
29252,31.0,4.9,Windy,Jam,1,Buffet,0.0,Urban,9.223776444646354,15,32
29253,38.0,4.6,Stormy,Jam,1,Snack,1.0,Urban,20.44934725735322,5,26
29254,31.0,4.0,Fog,High,0,Buffet,1.0,Urban,6.03934388076522,5,32
29255,25.0,5.0,Windy,Low,0,Drinks,1.0,Metropolitian,16.665209070713964,5,24
29256,29.566910587697237,4.6337736972250205,Windy,Low,1,Drinks,1.0,Metropolitian,3.1460547419311484,0,13
29257,20.0,4.7,Sunny,Jam,2,Snack,1.0,Metropolitian,17.08338977826023,0,23
29258,20.0,4.9,Cloudy,Low,0,Meal,1.0,Urban,1.5302791911155174,5,16
29259,37.0,4.3,Stormy,Jam,2,Snack,1.0,Metropolitian,19.91926068655864,10,40
29260,38.0,4.5,Sunny,Jam,1,Snack,1.0,Metropolitian,10.868875517170368,10,25
29261,35.0,4.6,Sandstorms,Jam,0,Buffet,1.0,Metropolitian,12.242528343863608,15,51
29262,29.0,4.7,Sunny,Low,0,Buffet,1.0,Metropolitian,13.635728416563168,15,24
29263,26.0,5.0,Sunny,Medium,0,Buffet,0.0,Urban,19.890560709204298,5,17
29264,32.0,4.7,Cloudy,Low,0,Drinks,1.0,Metropolitian,9.18378695617012,15,22
29265,33.0,4.1,Windy,Jam,1,Drinks,1.0,Metropolitian,20.56332673370548,15,33
29266,31.0,4.7,Sandstorms,Medium,2,Drinks,1.0,Urban,7.662610487889641,0,25
29267,38.0,4.5,Fog,Low,0,Drinks,1.0,Urban,3.074591612164178,10,27
29268,34.0,4.8,Sunny,Medium,1,Buffet,1.0,Urban,13.63560984304112,15,17
29269,39.0,4.1,Windy,Low,0,Drinks,1.0,Metropolitian,2.985434992299437,15,33
29270,36.0,4.9,Cloudy,High,0,Meal,1.0,Metropolitian,5.954773364097914,5,25
29271,27.0,4.6,Fog,Low,0,Meal,1.0,Metropolitian,7.344830885703997,10,24
29272,23.0,4.7,Cloudy,Medium,2,Snack,1.0,Metropolitian,11.921520871521494,10,27
29273,21.0,4.2,Sandstorms,Low,0,Meal,1.0,Metropolitian,3.1057784209210757,5,25
29274,32.0,4.9,Windy,Jam,1,Drinks,1.0,Metropolitian,4.396800067971059,0,31
29275,24.0,4.2,Fog,Jam,2,Buffet,1.0,Metropolitian,19.766294656238124,10,37
29276,24.0,4.9,Sunny,Low,2,Snack,0.0,Metropolitian,3.109878583524176,10,20
29277,31.0,3.6,Cloudy,Low,2,Snack,0.0,Metropolitian,13.587332700622255,10,36
29278,28.0,5.0,Sunny,Low,1,Drinks,0.0,Urban,9.222678115553958,10,15
29279,39.0,4.1,Windy,Jam,2,Meal,1.0,Metropolitian,12.4384890207563,5,33
29280,20.0,4.8,Sunny,Medium,1,Snack,0.0,Metropolitian,13.41055890037489,10,15
29281,33.0,4.5,Cloudy,Low,2,Buffet,1.0,Metropolitian,20.259282256723303,10,30
29282,36.0,4.7,Stormy,Low,2,Drinks,0.0,Metropolitian,7.570708950471731,10,24
